,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_kernel,param_gamma,param_degree,param_C,params,split0_test_score,split1_test_score,mean_test_score,std_test_score,rank_test_score
0,1060.1593970060349,64.23359739780426,28.35630178451538,0.9692561626434326,rbf,0.0001,7,100,"{'kernel': 'rbf', 'gamma': 0.0001, 'degree': 7, 'C': 100}",0.616023893000909,0.6008743453231182,0.6084491191620136,0.007574773838895377,9
1,1316.0186774730682,12.689344882965088,135.36985075473785,1.5918818712234497,poly,0.001,6,1,"{'kernel': 'poly', 'gamma': 0.001, 'degree': 6, 'C': 1}",0.61801497640999,0.5833008700168809,0.6006579232134355,0.01735705319655456,10
2,17947.252579689026,1607.187183856964,6.041443228721619,1.3059316873550415,linear,0.001,2,1,"{'kernel': 'linear', 'gamma': 0.001, 'degree': 2, 'C': 1}",0.5969787473488292,0.5924771674674285,0.5947279574081288,0.0022507899407003262,13
3,435.6465404033661,0.5903666019439697,34.043564319610596,0.29039430618286133,rbf,1e-05,5,100,"{'kernel': 'rbf', 'gamma': 1e-05, 'degree': 5, 'C': 100}",0.6166298749080206,0.6006579232134355,0.608643899060728,0.007985975847292548,8
4,1311.2095777988434,2.3127970695495605,171.29832875728607,4.531924605369568,poly,0.0001,3,10,"{'kernel': 'poly', 'gamma': 0.0001, 'degree': 3, 'C': 10}",0.5699259836384885,0.616023893000909,0.5929749383196987,0.023048954681210265,18
5,69458.83568394184,2689.0944994688034,2.4106035232543945,0.8110449314117432,linear,1e-05,4,10,"{'kernel': 'linear', 'gamma': 1e-05, 'degree': 4, 'C': 10}",0.5953339393152405,0.5940786910790806,0.5947063151971606,0.000627624118079928,14
6,1378.3701972961426,15.647164344787598,147.05760955810547,5.439635276794434,poly,0.001,9,1,"{'kernel': 'poly', 'gamma': 0.001, 'degree': 9, 'C': 1}",0.5974115915681946,0.579015712245163,0.5882136519066787,0.009197939661515775,19
7,65461.6580876112,2810.5917464494705,5.940909385681152,1.9090628623962402,linear,0.0001,2,100,"{'kernel': 'linear', 'gamma': 0.0001, 'degree': 2, 'C': 100}",0.4972514392070294,0.5118815738215816,0.5045665065143055,0.007315067307276102,23
8,17649.613295674324,1570.0037015676498,6.441094756126404,0.1231914758682251,linear,0.001,6,1,"{'kernel': 'linear', 'gamma': 0.001, 'degree': 6, 'C': 1}",0.5969787473488292,0.5944682508765096,0.5957234991126694,0.0012552482361598005,11
9,69728.89378225803,2226.548335671425,1.981499195098877,0.7136030197143555,linear,0.001,5,10,"{'kernel': 'linear', 'gamma': 0.001, 'degree': 5, 'C': 10}",0.5962861965978444,0.591092065965459,0.5936891312816517,0.0025970653161926927,17
10,1418.6470141410828,6.427879095077515,28.91304075717926,3.0675336122512817,rbf,0.001,7,10,"{'kernel': 'rbf', 'gamma': 0.001, 'degree': 7, 'C': 10}",0.6365407089988313,0.6267151452192355,0.6316279271090335,0.004912781889797879,6
11,1373.0348867177963,26.477720856666565,36.18074333667755,0.9093614816665649,rbf,0.01,7,10,"{'kernel': 'rbf', 'gamma': 0.01, 'degree': 7, 'C': 10}",0.6537679089295763,0.6602172877981215,0.6569925983638489,0.0032246894342726207,1
12,995.7791749238968,25.94689190387726,38.846421241760254,0.6958208084106445,rbf,0.01,9,1,"{'kernel': 'rbf', 'gamma': 0.01, 'degree': 9, 'C': 1}",0.6518201099424317,0.651127559191447,0.6514738345669393,0.0003462753754923109,2
13,65470.31502497196,2970.595893263817,6.345457315444946,1.8869154453277588,linear,0.001,1,100,"{'kernel': 'linear', 'gamma': 0.001, 'degree': 1, 'C': 100}",0.4966887417218543,0.5114920140241527,0.5040903778730035,0.0074016361511491935,24
14,538.9565531015396,1.3639384508132935,85.0556321144104,1.5495326519012451,poly,1e-05,9,10,"{'kernel': 'poly', 'gamma': 1e-05, 'degree': 9, 'C': 10}",0.48634376487902004,0.43678310176167595,0.461563433320348,0.024780331558672042,25
15,433.15666234493256,8.000050663948059,34.94376862049103,3.969502091407776,rbf,0.001,6,1,"{'kernel': 'rbf', 'gamma': 0.001, 'degree': 6, 'C': 1}",0.6256763190927586,0.599272821711466,0.6124745704021123,0.013201748690646276,7
16,4750.87971663475,54.10964918136597,41.357155203819275,2.2468520402908325,poly,0.01,3,1,"{'kernel': 'poly', 'gamma': 0.01, 'degree': 3, 'C': 1}",0.6466692637319829,0.6465826948881098,0.6466259793100464,4.328442193651805e-05,3
17,2865.812003016472,27.50987136363983,15.267928719520569,1.24396812915802,rbf,0.001,4,100,"{'kernel': 'rbf', 'gamma': 0.001, 'degree': 4, 'C': 100}",0.6442886205254729,0.6406094446608666,0.6424490325931698,0.001839587932303155,4
18,543.6715836524963,1.186159610748291,84.61486721038818,0.20711159706115723,poly,0.0001,8,1,"{'kernel': 'poly', 'gamma': 0.0001, 'degree': 8, 'C': 1}",0.4927931437475653,0.5957234991126693,0.5442583214301173,0.051465177682552016,21
19,68827.89925599098,2321.0832216739655,1.6359039545059204,0.5625804662704468,linear,0.01,1,10,"{'kernel': 'linear', 'gamma': 0.01, 'degree': 1, 'C': 10}",0.5962861965978444,0.5940786910790806,0.5951824438384625,0.001103752759381904,12
20,497.45201110839844,8.028702735900879,65.5624977350235,0.28039538860321045,poly,0.0001,9,10,"{'kernel': 'poly', 'gamma': 0.0001, 'degree': 9, 'C': 10}",0.5517465264251395,0.5895338267757434,0.5706401766004414,0.018893650175301924,20
